Time,Participant,Condition,Item,Response.orig,Response,RT
1645404986,804497642bae2f47d558f0fd0055b89a,Eweak,16,No.,0,28569
1645404986,804497642bae2f47d558f0fd0055b89a,Estrong,39,Yes.,1,4694
1645404986,804497642bae2f47d558f0fd0055b89a,Eweak,12,No.,0,3486
1645404986,804497642bae2f47d558f0fd0055b89a,Estrong,25,Yes.,1,5050
1645404986,804497642bae2f47d558f0fd0055b89a,Estrong,53,Yes.,1,2773
1645404986,804497642bae2f47d558f0fd0055b89a,Estrong,41,Yes.,1,3033
1645404986,804497642bae2f47d558f0fd0055b89a,Eweak,56,Yes.,1,2938
1645404986,804497642bae2f47d558f0fd0055b89a,Eweak,38,Yes.,1,2926
1645404986,804497642bae2f47d558f0fd0055b89a,Estrong,51,Yes.,1,8687
1645404986,804497642bae2f47d558f0fd0055b89a,Eweak,48,Yes.,1,4128
1645404986,804497642bae2f47d558f0fd0055b89a,Eweak,40,Yes.,1,4014
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,13,No.,0,4465
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,15,Yes.,1,3620
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,37,Yes.,1,5262
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,23,No.,0,4200
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,38,No.,0,7394
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,34,No.,0,7608
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,31,Yes.,1,7975
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,33,Yes.,1,2994
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,25,No.,0,3299
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,10,No.,0,5943
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,39,Yes.,1,4486
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,2,No.,0,3033
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,50,No.,0,1713
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,44,No.,0,4060
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,36,No.,0,4475
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,41,Yes.,1,5284
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,4,No.,0,2269
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,30,No.,0,5241
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,42,No.,0,3726
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,9,Yes.,1,2122
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,53,No.,0,3492
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,21,No.,0,2030
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,6,Yes.,1,2436
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,22,No.,0,2307
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,45,Yes.,1,2608
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,51,No.,0,3296
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,56,No.,0,4302
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,55,No.,0,7505
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,57,Yes.,1,1890
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,24,No.,0,1925
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,11,Yes.,1,3275
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,32,Yes.,1,4458
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,48,Yes.,1,4343
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,5,No.,0,2650
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,14,No.,0,2363
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,49,Yes.,1,2234
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,59,No.,0,5188
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,58,No.,0,4014
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,1,Yes.,1,2284
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,27,No.,0,3694
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,29,Yes.,1,3004
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,46,No.,0,3022
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,8,Yes.,1,2322
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,12,No.,0,3035
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,17,Yes.,1,2683
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,16,No.,0,2677
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,7,No.,0,2624
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,35,No.,0,3037
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,60,No.,0,2660
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,54,Yes.,1,2587
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,43,Yes.,1,3392
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,19,No.,0,1821
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,26,Yes.,1,1526
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,47,No.,0,2543
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,40,Yes.,1,2554
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,20,No.,0,2380
1645405307,49e4b5df41a210b85fc074564e5646f3,Estrong,3,Yes.,1,1673
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,18,Yes.,1,1601
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,28,No.,0,1413
1645405307,49e4b5df41a210b85fc074564e5646f3,Eweak,52,No.,0,1914
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,3,No.,0,15455
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,11,No.,0,8274
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,50,No.,0,13715
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,10,No.,0,4344
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,59,No.,0,5106
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,42,No.,0,6057
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,26,Yes.,1,9139
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,45,No.,0,3829
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,29,Yes.,1,9908
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,30,No.,0,5145
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,33,Yes.,1,4487
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,53,No.,0,3611
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,46,No.,0,4946
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,51,Yes.,1,7478
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,44,Yes.,1,3726
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,9,Yes.,1,4176
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,23,Yes.,1,5582
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,17,Yes.,1,8892
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,8,No.,0,12815
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,49,No.,0,4725
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,18,Yes.,1,4722
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,5,No.,0,3243
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,13,Yes.,1,8025
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,37,No.,0,2956
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,25,Yes.,1,7554
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,31,Yes.,1,5908
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,47,Yes.,1,5761
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,14,No.,0,5475
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,7,No.,0,5093
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,41,No.,0,9939
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,56,No.,0,8397
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,27,No.,0,3122
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,36,Yes.,1,4774
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,2,No.,0,4989
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,16,No.,0,4174
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,34,Yes.,1,4932
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,52,Yes.,1,5056
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,1,Yes.,1,4161
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,22,No.,0,4597
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,60,Yes.,1,5147
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,15,No.,0,5089
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,6,No.,0,3413
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,20,No.,0,9394
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,12,Yes.,1,4119
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,43,Yes.,1,4722
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,32,Yes.,1,3868
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,58,Yes.,1,3767
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,40,Yes.,1,4048
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,38,Yes.,1,3498
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,19,No.,0,7774
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,57,No.,0,3859
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,54,Yes.,1,4323
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,24,No.,0,4098
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,21,No.,0,3007
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,39,No.,0,6182
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,35,No.,0,4132
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,28,Yes.,1,6258
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,4,Yes.,1,6759
1645405744,f47c0322522d4cba55575af4f46178ea,Estrong,48,No.,0,11771
1645405744,f47c0322522d4cba55575af4f46178ea,Eweak,55,No.,0,5608
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,43,Yes.,1,6605
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,6,No.,0,7646
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,47,Yes.,1,6749
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,18,No.,0,3630
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,5,No.,0,8804
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,28,Yes.,1,4936
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,53,No.,0,5090
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,56,No.,0,7802
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,29,Yes.,1,9651
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,51,Yes.,1,7978
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,42,No.,0,4978
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,35,No.,0,3918
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,23,Yes.,1,3690
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,20,No.,0,7802
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,21,No.,0,3873
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,9,Yes.,1,4906
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,59,Yes.,1,6690
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,55,No.,0,3489
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,58,No.,0,3108
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,32,Yes.,1,5894
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,44,Yes.,1,4991
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,41,No.,0,3747
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,13,Yes.,1,4157
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,57,Yes.,1,4942
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,7,Yes.,1,2846
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,40,Yes.,1,3436
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,54,No.,0,3172
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,15,Yes.,1,2336
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,12,Yes.,1,4168
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,16,No.,0,4478
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,10,No.,0,2569
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,25,Yes.,1,5994
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,37,No.,0,6342
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,1,Yes.,1,4396
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,60,No.,0,2561
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,30,No.,0,2707
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,50,No.,0,3008
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,31,Yes.,1,3254
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,11,Yes.,1,3524
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,8,No.,0,2658
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,39,Yes.,1,4573
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,19,No.,0,3203
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,24,No.,0,4268
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,17,Yes.,1,3033
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,4,Yes.,1,3683
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,46,No.,0,2700
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,34,Yes.,1,4184
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,3,Yes.,1,3064
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,45,No.,0,4408
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,38,Yes.,1,6198
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,33,Yes.,1,2273
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,49,Yes.,1,2526
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,14,No.,0,2531
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,36,Yes.,1,4009
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,52,No.,0,2981
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,2,No.,0,2208
1645406102,3da76c403677eaf5c78c79d34dd9791a,Estrong,27,No.,0,2804
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,26,No.,0,3343
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,48,No.,0,3012
1645406102,3da76c403677eaf5c78c79d34dd9791a,Eweak,22,No.,0,2462
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,58,Yes.,1,9007
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,52,No.,0,9734
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,21,No.,0,8286
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,32,No.,0,10737
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,39,No.,0,9962
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,34,No.,0,11395
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,15,No.,0,7516
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,2,No.,0,10111
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,48,No.,0,6885
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,26,Yes.,1,10219
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,36,Yes.,1,7752
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,3,Yes.,1,10308
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,20,No.,0,5225
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,49,Yes.,1,7229
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,30,No.,0,4211
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,55,No.,0,6095
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,7,Yes.,1,9808
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,10,No.,0,3857
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,23,Yes.,1,8607
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,43,Yes.,1,6316
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,37,No.,0,3227
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,40,Yes.,1,9050
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,25,Yes.,1,12357
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,51,Yes.,1,10537
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,19,No.,0,8216
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,57,No.,0,4913
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,42,No.,0,8354
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,27,No.,0,5950
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,12,No.,0,4531
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,29,Yes.,1,10917
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,35,No.,0,5738
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,5,No.,0,4765
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,16,No.,0,4862
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,44,No.,0,6416
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,53,No.,0,5208
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,13,Yes.,1,17484
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,31,Yes.,1,8377
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,60,No.,0,6468
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,18,No.,0,11025
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,33,Yes.,1,8575
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,1,Yes.,1,13350
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,41,No.,0,16541
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,22,No.,0,4547
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,14,No.,0,3762
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,59,No.,0,3811
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,56,Yes.,1,4896
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,47,Yes.,1,4911
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,50,No.,0,3469
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,38,Yes.,1,6658
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,17,Yes.,1,7317
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,11,No.,0,6260
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,46,No.,0,5749
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,45,No.,0,4647
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,54,No.,0,5196
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Estrong,9,Yes.,1,6848
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,24,No.,0,3757
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,8,No.,0,5596
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,6,No.,0,3724
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,4,Yes.,1,16607
1645406174,7ca428a34fa73cac5d38a89d2e460f9a,Eweak,28,No.,0,8482
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,36,No.,0,5838
1645406277,a4b6521889ff7d2aecb732c8429078b3,Eweak,45,No.,0,7042
1645406277,a4b6521889ff7d2aecb732c8429078b3,Eweak,55,No.,0,4170
1645406277,a4b6521889ff7d2aecb732c8429078b3,Eweak,57,No.,0,3768
1645406277,a4b6521889ff7d2aecb732c8429078b3,Eweak,7,No.,0,7486
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,40,No.,0,4837
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,22,No.,0,5374
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,16,Yes.,1,5770
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,38,Yes.,1,4957
1645406277,a4b6521889ff7d2aecb732c8429078b3,Eweak,1,Yes.,1,5374
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,14,Yes.,1,5242
1645406277,a4b6521889ff7d2aecb732c8429078b3,Eweak,11,Yes.,1,5337
1645406277,a4b6521889ff7d2aecb732c8429078b3,Eweak,31,Yes.,1,14258
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,20,No.,0,5407
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,8,Yes.,1,4241
1645406277,a4b6521889ff7d2aecb732c8429078b3,Eweak,27,No.,0,7309
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,28,Yes.,1,5121
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,48,Yes.,1,4341
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,58,Yes.,1,3737
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,26,Yes.,1,5071
1645406277,a4b6521889ff7d2aecb732c8429078b3,Eweak,17,Yes.,1,11576
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,50,No.,0,11407
1645406277,a4b6521889ff7d2aecb732c8429078b3,Eweak,9,Yes.,1,7243
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,32,Yes.,1,5074
1645406277,a4b6521889ff7d2aecb732c8429078b3,Eweak,53,No.,0,10605
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,34,Yes.,1,6123
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,46,No.,0,6258
1645406277,a4b6521889ff7d2aecb732c8429078b3,Estrong,52,Yes.,1,3003
