Time,Participant,Condition,Item,Response.orig,Response,RT
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,24,No.,0,2489
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,50,No.,0,1841
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,53,No.,0,2241
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,16,No.,0,1983
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,3,No.,0,2156
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,37,No.,0,1987
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,21,No.,0,2921
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,55,No.,0,1596
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,31,Yes.,1,4442
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,18,No.,0,2316
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,6,No.,0,1705
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,4,Yes.,1,3592
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,5,No.,0,2282
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,2,No.,0,1696
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,13,No.,0,4140
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,19,Yes.,1,4859
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,32,No.,0,4993
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,48,No.,0,2877
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,41,No.,0,2223
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,7,No.,0,6020
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,30,No.,0,2210
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,15,No.,0,2061
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,29,No.,0,12757
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,26,No.,0,2295
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,23,Yes.,1,6247
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,52,No.,0,7679
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,38,Yes.,1,7807
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,33,Yes.,1,5632
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,48,No.,0,4189
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,25,No.,0,6529
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,59,No.,0,11359
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,34,No.,0,10748
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,10,No.,0,8750
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,18,No.,0,8541
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,29,Yes.,1,11350
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,1,No.,0,5292
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,36,Yes.,1,6685
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,49,No.,0,7470
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,42,No.,0,6498
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,15,No.,0,4684
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,20,No.,0,4593
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,19,No.,0,6375
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,21,No.,0,4421
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,3,No.,0,7479
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,7,Yes.,1,11136
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,6,Yes.,1,3589
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,53,No.,0,6962
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,41,No.,0,10721
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,43,Yes.,1,5254
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,56,Yes.,1,8118
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,32,Yes.,1,4824
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,58,No.,0,9441
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,13,No.,0,8135
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,60,Yes.,1,8169
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,37,No.,0,10131
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,9,Yes.,1,9477
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,5,No.,0,4487
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,31,No.,0,6232
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,46,No.,0,3103
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,22,No.,0,5950
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,12,No.,0,5683
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,28,Yes.,1,8160
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,54,No.,0,10474
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,4,No.,0,4785
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,55,No.,0,8254
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,14,No.,0,2659
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,27,No.,0,2911
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,57,No.,0,2696
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,47,No.,0,6293
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,11,No.,0,6003
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,2,No.,0,2747
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,16,No.,0,7900
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,26,Yes.,1,5571
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,17,Yes.,1,6407
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,35,No.,0,5230
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,24,No.,0,7296
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,39,Yes.,1,5183
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,30,No.,0,2770
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,51,Yes.,1,6773
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,45,No.,0,3151
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,40,Yes.,1,3851
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,44,Yes.,1,4229
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,50,No.,0,3195
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,8,No.,0,6388
1615663245,b981462144525ca196fda66f6810f02e,ESI,51,Yes.,1,9694
1615663245,b981462144525ca196fda66f6810f02e,ESI,7,No.,0,4776
1615663245,b981462144525ca196fda66f6810f02e,ESI,54,No.,0,10107
1615663245,b981462144525ca196fda66f6810f02e,ESI,27,No.,0,10110
1615663245,b981462144525ca196fda66f6810f02e,ESI,38,No.,0,6634
1615663245,b981462144525ca196fda66f6810f02e,ESI,17,No.,0,5755
1615663245,b981462144525ca196fda66f6810f02e,ESI,18,No.,0,4110
1615663245,b981462144525ca196fda66f6810f02e,ESI,49,No.,0,4616
1615663245,b981462144525ca196fda66f6810f02e,ESI,33,Yes.,1,4623
1615663245,b981462144525ca196fda66f6810f02e,ESI,48,No.,0,7884
1615663245,b981462144525ca196fda66f6810f02e,ESI,55,No.,0,7656
1615663245,b981462144525ca196fda66f6810f02e,ESI,52,Yes.,1,4704
1615663245,b981462144525ca196fda66f6810f02e,ESI,43,Yes.,1,5110
1615663245,b981462144525ca196fda66f6810f02e,ESI,29,No.,0,8995
1615663245,b981462144525ca196fda66f6810f02e,ESI,4,Yes.,1,5389
1615663245,b981462144525ca196fda66f6810f02e,ESI,35,No.,0,5982
1615663245,b981462144525ca196fda66f6810f02e,ESI,1,Yes.,1,7917
1615663245,b981462144525ca196fda66f6810f02e,ESI,60,No.,0,7193
1615663245,b981462144525ca196fda66f6810f02e,ESI,6,Yes.,1,5493
1615663245,b981462144525ca196fda66f6810f02e,ESI,53,No.,0,4174
1615663245,b981462144525ca196fda66f6810f02e,ESI,14,No.,0,6118
1615663245,b981462144525ca196fda66f6810f02e,ESI,42,No.,0,5014
1615663245,b981462144525ca196fda66f6810f02e,ESI,30,No.,0,5962
1615663245,b981462144525ca196fda66f6810f02e,ESI,26,Yes.,1,5264
1615663245,b981462144525ca196fda66f6810f02e,ESI,10,No.,0,4248
1615663245,b981462144525ca196fda66f6810f02e,ESI,59,Yes.,1,6678
1615663245,b981462144525ca196fda66f6810f02e,ESI,39,No.,0,7913
1615663245,b981462144525ca196fda66f6810f02e,ESI,21,No.,0,5718
1615663245,b981462144525ca196fda66f6810f02e,ESI,2,No.,0,3987
1615663245,b981462144525ca196fda66f6810f02e,ESI,22,No.,0,5453
1615663245,b981462144525ca196fda66f6810f02e,ESI,36,Yes.,1,4573
1615663245,b981462144525ca196fda66f6810f02e,ESI,28,Yes.,1,7728
1615663245,b981462144525ca196fda66f6810f02e,ESI,23,Yes.,1,10251
1615663245,b981462144525ca196fda66f6810f02e,ESI,58,Yes.,1,4710
1615663245,b981462144525ca196fda66f6810f02e,ESI,37,No.,0,4002
1615663245,b981462144525ca196fda66f6810f02e,ESI,11,No.,0,8201
1615663245,b981462144525ca196fda66f6810f02e,ESI,13,Yes.,1,13253
1615663245,b981462144525ca196fda66f6810f02e,ESI,50,No.,0,4950
1615663245,b981462144525ca196fda66f6810f02e,ESI,24,Yes.,1,6535
1615663245,b981462144525ca196fda66f6810f02e,ESI,56,Yes.,1,9261
1615663245,b981462144525ca196fda66f6810f02e,ESI,15,Yes.,1,4753
1615663245,b981462144525ca196fda66f6810f02e,ESI,41,No.,0,4501
1615663245,b981462144525ca196fda66f6810f02e,ESI,31,Yes.,1,15947
1615663245,b981462144525ca196fda66f6810f02e,ESI,19,Yes.,1,8546
1615663245,b981462144525ca196fda66f6810f02e,ESI,34,Yes.,1,4790
1615663245,b981462144525ca196fda66f6810f02e,ESI,45,No.,0,5140
1615663245,b981462144525ca196fda66f6810f02e,ESI,8,Yes.,1,5687
1615663245,b981462144525ca196fda66f6810f02e,ESI,5,No.,0,3026
1615663245,b981462144525ca196fda66f6810f02e,ESI,32,Yes.,1,3295
1615663245,b981462144525ca196fda66f6810f02e,ESI,47,Yes.,1,5152
1615663245,b981462144525ca196fda66f6810f02e,ESI,12,Yes.,1,3769
1615663245,b981462144525ca196fda66f6810f02e,ESI,16,No.,0,2811
1615663245,b981462144525ca196fda66f6810f02e,ESI,57,No.,0,7250
1615663245,b981462144525ca196fda66f6810f02e,ESI,25,Yes.,1,6908
1615663245,b981462144525ca196fda66f6810f02e,ESI,20,Yes.,1,6436
1615663245,b981462144525ca196fda66f6810f02e,ESI,40,Yes.,1,4374
1615663245,b981462144525ca196fda66f6810f02e,ESI,3,No.,0,5687
1615663245,b981462144525ca196fda66f6810f02e,ESI,9,Yes.,1,7794
1615663245,b981462144525ca196fda66f6810f02e,ESI,46,No.,0,4589
1615663245,b981462144525ca196fda66f6810f02e,ESI,44,Yes.,1,3853
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,57,No.,0,26977
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,5,No.,0,5893
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,51,Yes.,1,16430
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,10,No.,0,5369
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,60,No.,0,3947
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,36,No.,0,5557
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,53,No.,0,18031
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,37,No.,0,3067
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,6,No.,0,19157
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,24,No.,0,4137
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,58,No.,0,3173
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,55,No.,0,5585
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,33,Yes.,1,4136
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,22,No.,0,6537
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,40,No.,0,20746
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,8,Yes.,1,9508
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,35,No.,0,9135
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,41,No.,0,3954
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,13,Yes.,1,22324
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,19,Yes.,1,5593
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,42,No.,0,18475
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,47,Yes.,1,5153
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,32,Yes.,1,21299
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,21,No.,0,3476
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,11,Yes.,1,31485
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,12,Yes.,1,4936
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,16,No.,0,3775
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,45,No.,0,5440
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,56,No.,0,22296
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,29,No.,0,6772
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,50,No.,0,18051
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,43,Yes.,1,4063
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,27,No.,0,19958
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,14,No.,0,3180
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,39,No.,0,21268
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,49,Yes.,1,20170
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,25,Yes.,1,5195
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,9,Yes.,1,4363
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,34,Yes.,1,26368
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,30,Yes.,1,7960
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,44,Yes.,1,16183
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,59,No.,0,28138
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,46,No.,0,22270
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,2,Yes.,1,25244
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,31,Yes.,1,8219
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,48,No.,0,16634
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,23,Yes.,1,4340
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,4,Yes.,1,23115
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,1,Yes.,1,3764
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,26,Yes.,1,20715
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,20,Yes.,1,27888
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,38,Yes.,1,21732
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,54,Yes.,1,7096
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,15,Yes.,1,16841
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,3,No.,0,2766
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,18,No.,0,4601
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,17,No.,0,16440
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,52,Yes.,1,27683
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,28,Yes.,1,24906
1615663675,8a26c1e8a936b01376d0d52c692c9c67,ESI,7,Yes.,1,25381
1615668280,e15d0569159051f0b33deff1c830134b,ESI,42,No.,0,2268
1615668280,e15d0569159051f0b33deff1c830134b,ESI,18,No.,0,2103
1615668280,e15d0569159051f0b33deff1c830134b,ESI,24,No.,0,4602
1615668280,e15d0569159051f0b33deff1c830134b,ESI,20,No.,0,3926
1615668280,e15d0569159051f0b33deff1c830134b,ESI,53,No.,0,2895
1615668280,e15d0569159051f0b33deff1c830134b,ESI,39,Yes.,1,4278
1615668280,e15d0569159051f0b33deff1c830134b,ESI,13,No.,0,3332
1615668280,e15d0569159051f0b33deff1c830134b,ESI,43,Yes.,1,4239
1615668280,e15d0569159051f0b33deff1c830134b,ESI,50,No.,0,2176
1615668280,e15d0569159051f0b33deff1c830134b,ESI,33,Yes.,1,2988
1615668280,e15d0569159051f0b33deff1c830134b,ESI,34,Yes.,1,2188
1615668280,e15d0569159051f0b33deff1c830134b,ESI,14,No.,0,2229
1615668280,e15d0569159051f0b33deff1c830134b,ESI,11,No.,0,2415
1615668280,e15d0569159051f0b33deff1c830134b,ESI,35,No.,0,3767
1615668280,e15d0569159051f0b33deff1c830134b,ESI,5,No.,0,2616
1615668280,e15d0569159051f0b33deff1c830134b,ESI,27,No.,0,2597
1615668280,e15d0569159051f0b33deff1c830134b,ESI,26,Yes.,1,3059
1615668280,e15d0569159051f0b33deff1c830134b,ESI,52,Yes.,1,3557
1615668280,e15d0569159051f0b33deff1c830134b,ESI,54,No.,0,3053
1615668280,e15d0569159051f0b33deff1c830134b,ESI,29,No.,0,5413
1615668280,e15d0569159051f0b33deff1c830134b,ESI,38,Yes.,1,2201
1615668280,e15d0569159051f0b33deff1c830134b,ESI,7,Yes.,1,3810
1615668280,e15d0569159051f0b33deff1c830134b,ESI,36,Yes.,1,3048
1615668280,e15d0569159051f0b33deff1c830134b,ESI,19,Yes.,1,2245
1615668280,e15d0569159051f0b33deff1c830134b,ESI,28,Yes.,1,3607
1615668280,e15d0569159051f0b33deff1c830134b,ESI,12,No.,0,2768
1615668280,e15d0569159051f0b33deff1c830134b,ESI,47,Yes.,1,2356
1615668280,e15d0569159051f0b33deff1c830134b,ESI,49,No.,0,3389
1615668280,e15d0569159051f0b33deff1c830134b,ESI,55,No.,0,2161
1615668280,e15d0569159051f0b33deff1c830134b,ESI,3,No.,0,5275
1615668280,e15d0569159051f0b33deff1c830134b,ESI,17,No.,0,2558
1615668280,e15d0569159051f0b33deff1c830134b,ESI,2,No.,0,1835
1615668280,e15d0569159051f0b33deff1c830134b,ESI,30,No.,0,2073
1615668280,e15d0569159051f0b33deff1c830134b,ESI,8,No.,0,1894
1615668280,e15d0569159051f0b33deff1c830134b,ESI,32,No.,0,2585
1615668280,e15d0569159051f0b33deff1c830134b,ESI,40,Yes.,1,1931
1615668280,e15d0569159051f0b33deff1c830134b,ESI,37,No.,0,1492
1615668280,e15d0569159051f0b33deff1c830134b,ESI,41,No.,0,1942
